date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:14:00	47496/47496	---M--	200	added ('OK')	image/jpeg	etag:%22626a433a-b988%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img1.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img1.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:02	70255/70255	---M--	200	added ('OK')	image/jpeg	etag:%22626a433a-1126f%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img2.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img2.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:04	43010/43010	---M--	200	added ('OK')	image/jpeg	etag:%22626a433a-a802%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img3.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img3.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:06	76108/76108	---M--	200	added ('OK')	image/jpeg	etag:%22626a433a-1294c%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img4.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img4.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:09	67846/67846	---M--	200	added ('OK')	image/jpeg	etag:%22626a433a-10906%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img5.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img5.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:10	9354/9354	---M--	200	added ('OK')	image/png	etag:%22626a433b-248a%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-shape.png	templates.envytheme.com/sparsity/default/assets/img/projects-shape.png	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:12	13982/13982	---M--	200	added ('OK')	image/jpeg	etag:%22626a4336-369e%22	https://templates.envytheme.com/sparsity/default/assets/img/author3.jpg	templates.envytheme.com/sparsity/default/assets/img/author3.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:13	8895/8895	---M--	200	added ('OK')	image/jpeg	etag:%22626a4336-22bf%22	https://templates.envytheme.com/sparsity/default/assets/img/author1.jpg	templates.envytheme.com/sparsity/default/assets/img/author1.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:15	9630/9630	---M--	200	added ('OK')	image/jpeg	etag:%22626a4336-259e%22	https://templates.envytheme.com/sparsity/default/assets/img/author2.jpg	templates.envytheme.com/sparsity/default/assets/img/author2.jpg	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:17	28113/28113	---M--	200	added ('OK')	image/png	etag:%22626a4338-6dd1%22	https://templates.envytheme.com/sparsity/default/assets/img/free-trial-img.png	templates.envytheme.com/sparsity/default/assets/img/free-trial-img.png	(from https://templates.envytheme.com/sparsity/default/index-2.html)
02:14:19	155921/155921	---M--	200	added ('OK')	image/png	etag:%22626a433c-26111%22	https://templates.envytheme.com/sparsity/default/assets/img/team-smile.png	templates.envytheme.com/sparsity/default/assets/img/team-smile.png	(from https://templates.envytheme.com/sparsity/default/index-5.html)
02:14:21	72112/72112	---M--	200	added ('OK')	image/png	etag:%22626a433c-119b0%22	https://templates.envytheme.com/sparsity/default/assets/img/webinar-img.png	templates.envytheme.com/sparsity/default/assets/img/webinar-img.png	(from https://templates.envytheme.com/sparsity/default/index-5.html)
02:14:23	70474/70474	---M--	200	added ('OK')	image/png	etag:%22626a433c-1134a%22	https://templates.envytheme.com/sparsity/default/assets/img/woman-smile.png	templates.envytheme.com/sparsity/default/assets/img/woman-smile.png	(from https://templates.envytheme.com/sparsity/default/index-5.html)
02:14:26	266881/266881	---M--	200	added ('OK')	image/png	etag:%22626a4385-41281%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/banner/main1.png	templates.envytheme.com/sparsity/default/assets/img/home-six/banner/main1.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:28	13180/13180	---M--	200	added ('OK')	image/png	etag:%22626a4385-337c%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/banner/shape-1.png	templates.envytheme.com/sparsity/default/assets/img/home-six/banner/shape-1.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:28	276265/276265	---M--	200	added ('OK')	image/png	etag:%22626a4385-43729%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/banner/main2.png	templates.envytheme.com/sparsity/default/assets/img/home-six/banner/main2.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:29	2321/2321	---M--	200	added ('OK')	image/png	etag:%22626a4385-911%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/banner/shape-2.png	templates.envytheme.com/sparsity/default/assets/img/home-six/banner/shape-2.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:31	4478/4478	---M--	200	added ('OK')	image/png	etag:%22626a435a-117e%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/fun-facts-shape.png	templates.envytheme.com/sparsity/default/assets/img/home-six/fun-facts-shape.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:33	3854/3854	---M--	200	added ('OK')	image/png	etag:%22626a438b-f0e%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon1.png	templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon1.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:34	4353/4353	---M--	200	added ('OK')	image/png	etag:%22626a438b-1101%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon2.png	templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon2.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:35	4310/4310	---M--	200	added ('OK')	image/png	etag:%22626a438c-10d6%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon3.png	templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon3.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:39	474773/474773	---M--	200	added ('OK')	image/png	etag:%22626a435a-73e95%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/about.png	templates.envytheme.com/sparsity/default/assets/img/home-six/about.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:39	7195/7195	---M--	200	added ('OK')	image/png	etag:%22626a438e-1c1b%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon1.png	templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon1.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:40	7882/7882	---M--	200	added ('OK')	image/png	etag:%22626a438e-1eca%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon2.png	templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon2.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:42	7451/7451	---M--	200	added ('OK')	image/png	etag:%22626a438f-1d1b%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon3.png	templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon3.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:43	6840/6840	---M--	200	added ('OK')	image/png	etag:%22626a438f-1ab8%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon4.png	templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon4.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:45	7901/7901	---M--	200	added ('OK')	image/png	etag:%22626a438f-1edd%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon5.png	templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon5.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:47	7688/7688	---M--	200	added ('OK')	image/png	etag:%22626a438f-1e08%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon6.png	templates.envytheme.com/sparsity/default/assets/img/home-six/services/icon6.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:48	1350/1350	---M--	200	added ('OK')	image/png	etag:%22626a438f-546%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/services/shape.png	templates.envytheme.com/sparsity/default/assets/img/home-six/services/shape.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:50	1782/1782	---M--	200	added ('OK')	image/png	etag:%22626a4389-6f6%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon1.png	templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon1.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:51	1826/1826	---M--	200	added ('OK')	image/png	etag:%22626a438a-722%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon2.png	templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon2.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:53	1099/1099	---M--	200	added ('OK')	image/png	etag:%22626a438a-44b%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon3.png	templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon3.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:54	1268/1268	---M--	200	added ('OK')	image/png	etag:%22626a438a-4f4%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon4.png	templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/icon4.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:58	465172/465172	---M--	200	added ('OK')	image/png	etag:%22626a438a-71914%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/computer-vision-ai.png	templates.envytheme.com/sparsity/default/assets/img/home-six/computer-vision/computer-vision-ai.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:14:58	4478/4478	---M--	200	added ('OK')	image/png	etag:%22626a435b-117e%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/pricing-shape.png	templates.envytheme.com/sparsity/default/assets/img/home-six/pricing-shape.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:01	139988/139988	---M--	200	added ('OK')	image/jpeg	etag:%22626a4386-222d4%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog1.jpg	templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog1.jpg	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:03	105174/105174	---M--	200	added ('OK')	image/jpeg	etag:%22626a4386-19ad6%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog2.jpg	templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog2.jpg	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:05	218478/218478	---M--	200	added ('OK')	image/jpeg	etag:%22626a4387-3556e%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog3.jpg	templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog3.jpg	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:07	14152/14152	---M--	200	added ('OK')	image/png	etag:%22626a435b-3748%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/subscribe-shape.png	templates.envytheme.com/sparsity/default/assets/img/home-six/subscribe-shape.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:09	55795/55795	---M--	200	added ('OK')	image/png	etag:%22626a438d-d9f3%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/footer/shape-1.png	templates.envytheme.com/sparsity/default/assets/img/home-six/footer/shape-1.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:09	13052/13052	---M--	200	added ('OK')	image/png	etag:%22626a438d-32fc%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/footer/shape-2.png	templates.envytheme.com/sparsity/default/assets/img/home-six/footer/shape-2.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:11	1350/1350	---M--	200	added ('OK')	image/png	etag:%22626a438d-546%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/footer/shape-3.png	templates.envytheme.com/sparsity/default/assets/img/home-six/footer/shape-3.png	(from https://templates.envytheme.com/sparsity/default/index-6.html)
02:15:15	936503/936503	---M--	200	added ('OK')	image/png	etag:%22626a4381-e4a37%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/main.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/main.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:15	14327/14327	---M--	200	added ('OK')	image/png	etag:%22626a4381-37f7%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape3.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape3.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:17	891/891	---M--	200	added ('OK')	image/png	etag:%22626a4380-37b%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape1.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape1.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:23	15853/15853	---M--	200	added ('OK')	image/png	etag:%22626a4381-3ded%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape2.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape2.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:25	4478/4478	---M--	200	added ('OK')	image/png	etag:%22626a4381-117e%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape4.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/banner/shape4.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:27	21279/21279	---M--	200	added ('OK')	image/png	etag:%22626a4359-531f%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/fun-facts-shape.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/fun-facts-shape.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:28	4301/4301	---M--	200	added ('OK')	image/png	etag:%22626a438c-10cd%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon4.png	templates.envytheme.com/sparsity/default/assets/img/home-six/featured/icon4.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:32	1174029/1174029	---M--	200	added ('OK')	image/png	etag:%22626a437e-11ea0d%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/about/about.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/about/about.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:32	185837/185837	---M--	200	added ('OK')	image/png	etag:%22626a437f-2d5ed%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/about/circle.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/about/circle.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:34	1304/1304	---M--	200	added ('OK')	image/png	etag:%22626a437f-518%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/about/vector.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/about/vector.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:37	690376/690376	---M--	200	added ('OK')	image/png	etag:%22626a4383-a88c8%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/business.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/business.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:39	257086/257086	---M--	200	added ('OK')	image/png	etag:%22626a4383-3ec3e%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/circle-shape.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/circle-shape.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:40	15163/15163	---M--	200	added ('OK')	image/png	etag:%22626a4359-3b3b%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/testimonials-shape-1.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/testimonials-shape-1.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:42	1151/1151	---M--	200	added ('OK')	image/png	etag:%22626a4359-47f%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/testimonials-shape-2.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/testimonials-shape-2.png	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:45	198184/198184	---M--	200	added ('OK')	image/jpeg	etag:%22626a4387-30628%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog4.jpg	templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog4.jpg	(from https://templates.envytheme.com/sparsity/default/index-7.html)
02:15:48	701476/701476	---M--	200	added ('OK')	image/png	etag:%22626a4379-ab424%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/banner/main.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/banner/main.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:15:48	6685/6685	---M--	200	added ('OK')	image/png	etag:%22626a4379-1a1d%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/banner/shape.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/banner/shape.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:15:50	2860/2860	---M--	200	added ('OK')	image/png	etag:%22626a437b-b2c%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon1.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon1.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:15:51	2484/2484	---M--	200	added ('OK')	image/png	etag:%22626a437b-9b4%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon2.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon2.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:15:52	2098/2098	---M--	200	added ('OK')	image/png	etag:%22626a437b-832%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon3.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon3.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:15:53	2308/2308	---M--	200	added ('OK')	image/png	etag:%22626a437b-904%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon4.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/icon4.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:15:56	105101/105101	---M--	200	added ('OK')	image/png	etag:%22626a437b-19a8d%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/circle-shape.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/creativity/circle-shape.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:15:59	987157/987157	---M--	200	added ('OK')	image/png	etag:%22626a4383-f1015%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/business-2.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/business-2.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:00	132509/132509	---M--	200	added ('OK')	image/png	etag:%22626a4383-2059d%22	https://templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/circle-shape-2.png	templates.envytheme.com/sparsity/default/assets/img/home-seven/business-solution/circle-shape-2.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:02	27514/27514	---M--	200	added ('OK')	image/jpeg	etag:%22626a437d-6b7a%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team1.jpg	templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team1.jpg	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:04	34370/34370	---M--	200	added ('OK')	image/jpeg	etag:%22626a437d-8642%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team2.jpg	templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team2.jpg	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:06	28447/28447	---M--	200	added ('OK')	image/jpeg	etag:%22626a437d-6f1f%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team3.jpg	templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team3.jpg	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:08	28073/28073	---M--	200	added ('OK')	image/jpeg	etag:%22626a437d-6da9%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team4.jpg	templates.envytheme.com/sparsity/default/assets/img/home-eight/team/team4.jpg	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:09	13052/13052	---M--	200	added ('OK')	image/png	etag:%22626a437c-32fc%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/team/shape-1.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/team/shape-1.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:11	4419/4419	---M--	200	added ('OK')	image/png	etag:%22626a437c-1143%22	https://templates.envytheme.com/sparsity/default/assets/img/home-eight/team/shape-2.png	templates.envytheme.com/sparsity/default/assets/img/home-eight/team/shape-2.png	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:12	221197/221197	---M--	200	added ('OK')	image/jpeg	etag:%22626a4387-3600d%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog5.jpg	templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog5.jpg	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:15	234244/234244	---M--	200	added ('OK')	image/jpeg	etag:%22626a4388-39304%22	https://templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog6.jpg	templates.envytheme.com/sparsity/default/assets/img/home-six/blog/blog6.jpg	(from https://templates.envytheme.com/sparsity/default/index-8.html)
02:16:16	33851/33851	---M--	200	added ('OK')	image/jpeg	etag:%22626a4364-843b%22	https://templates.envytheme.com/sparsity/default/assets/img/team/1.jpg	templates.envytheme.com/sparsity/default/assets/img/team/1.jpg	(from https://templates.envytheme.com/sparsity/default/about-1.html)
02:16:18	54784/54784	---M--	200	added ('OK')	image/jpeg	etag:%22626a4364-d600%22	https://templates.envytheme.com/sparsity/default/assets/img/team/2.jpg	templates.envytheme.com/sparsity/default/assets/img/team/2.jpg	(from https://templates.envytheme.com/sparsity/default/about-1.html)
02:16:20	33169/33169	---M--	200	added ('OK')	image/jpeg	etag:%22626a4364-8191%22	https://templates.envytheme.com/sparsity/default/assets/img/team/3.jpg	templates.envytheme.com/sparsity/default/assets/img/team/3.jpg	(from https://templates.envytheme.com/sparsity/default/about-1.html)
02:16:21	51078/51078	---M--	200	added ('OK')	image/jpeg	etag:%22626a4364-c786%22	https://templates.envytheme.com/sparsity/default/assets/img/team/4.jpg	templates.envytheme.com/sparsity/default/assets/img/team/4.jpg	(from https://templates.envytheme.com/sparsity/default/about-1.html)
02:16:23	34337/34337	---M--	200	added ('OK')	image/jpeg	etag:%22626a4364-8621%22	https://templates.envytheme.com/sparsity/default/assets/img/team/5.jpg	templates.envytheme.com/sparsity/default/assets/img/team/5.jpg	(from https://templates.envytheme.com/sparsity/default/team.html)
02:16:25	37054/37054	---M--	200	added ('OK')	image/jpeg	etag:%22626a4364-90be%22	https://templates.envytheme.com/sparsity/default/assets/img/team/6.jpg	templates.envytheme.com/sparsity/default/assets/img/team/6.jpg	(from https://templates.envytheme.com/sparsity/default/team.html)
02:16:27	35185/35185	---M--	200	added ('OK')	image/jpeg	etag:%22626a4365-8971%22	https://templates.envytheme.com/sparsity/default/assets/img/team/7.jpg	templates.envytheme.com/sparsity/default/assets/img/team/7.jpg	(from https://templates.envytheme.com/sparsity/default/team.html)
02:16:29	46671/46671	---M--	200	added ('OK')	image/jpeg	etag:%22626a4365-b64f%22	https://templates.envytheme.com/sparsity/default/assets/img/team/8.jpg	templates.envytheme.com/sparsity/default/assets/img/team/8.jpg	(from https://templates.envytheme.com/sparsity/default/team.html)
02:16:31	29726/29726	---M--	200	added ('OK')	image/png	etag:%22626a4336-741e%22	https://templates.envytheme.com/sparsity/default/assets/img/404.png	templates.envytheme.com/sparsity/default/assets/img/404.png	(from https://templates.envytheme.com/sparsity/default/error-404.html)
02:16:33	46474/46474	---M--	200	added ('OK')	image/png	etag:%22626a4338-b58a%22	https://templates.envytheme.com/sparsity/default/assets/img/faq.png	templates.envytheme.com/sparsity/default/assets/img/faq.png	(from https://templates.envytheme.com/sparsity/default/faq.html)
02:16:35	18991/18991	---M--	200	added ('OK')	image/png	etag:%22626a4337-4a2f%22	https://templates.envytheme.com/sparsity/default/assets/img/contact.png	templates.envytheme.com/sparsity/default/assets/img/contact.png	(from https://templates.envytheme.com/sparsity/default/faq.html)
02:16:37	55813/55813	---M--	200	added ('OK')	image/jpeg	etag:%22626a435e-da05%22	https://templates.envytheme.com/sparsity/default/assets/img/services-details/1.jpg	templates.envytheme.com/sparsity/default/assets/img/services-details/1.jpg	(from https://templates.envytheme.com/sparsity/default/single-services.html)
02:16:39	35166/35166	---M--	200	added ('OK')	image/jpeg	etag:%22626a435e-895e%22	https://templates.envytheme.com/sparsity/default/assets/img/services-details/2.jpg	templates.envytheme.com/sparsity/default/assets/img/services-details/2.jpg	(from https://templates.envytheme.com/sparsity/default/single-services.html)
02:16:41	52777/52777	---M--	200	added ('OK')	image/jpeg	etag:%22626a433b-ce29%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img6.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img6.jpg	(from https://templates.envytheme.com/sparsity/default/projects.html)
02:16:44	46899/46899	---M--	200	added ('OK')	image/jpeg	etag:%22626a433b-b733%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img7.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img7.jpg	(from https://templates.envytheme.com/sparsity/default/projects.html)
02:16:46	176772/176772	---M--	200	added ('OK')	image/jpeg	etag:%22626a433b-2b284%22	https://templates.envytheme.com/sparsity/default/assets/img/projects-img8.jpg	templates.envytheme.com/sparsity/default/assets/img/projects-img8.jpg	(from https://templates.envytheme.com/sparsity/default/projects.html)
02:16:48	16293/16293	---M--	200	added ('OK')	image/jpeg	etag:%22626a4361-3fa5%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/1.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/1.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:16:50	16381/16381	---M--	200	added ('OK')	image/jpeg	etag:%22626a4361-3ffd%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/1-1.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/1-1.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:16:52	36612/36612	---M--	200	added ('OK')	image/jpeg	etag:%22626a4362-8f04%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/2.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/2.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:16:54	36613/36613	---M--	200	added ('OK')	image/jpeg	etag:%22626a4362-8f05%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/2-1.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/2-1.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:16:55	18594/18594	---M--	200	added ('OK')	image/jpeg	etag:%22626a4362-48a2%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/3.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/3.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:16:57	18579/18579	---M--	200	added ('OK')	image/jpeg	etag:%22626a4362-4893%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/3-1.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/3-1.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
